,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
92,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",32ac46128c70b29e,Cleaning/Validation Scientist,,39.6,122,30+ days,2016-10-18 00:01:26.185207,Tampa
93,"Tampa, FL",Staffing Resource Group,"We provide contract, contract-to-hire, direct hire and executive search services in the clinical, manufacturing, medical and scientific fields....",e3507ebf1338e86f,Analytical Chemist,,42.0,2,30+ days,2016-10-18 00:01:26.185207,Tampa
94,"Saint Petersburg, FL","The Staffing Resource Group, Inc","Looking for Analytical Product Development Scientists for a Pharmaceutical company in the Tampa Bay, FL area....",0913e1940036950d,Product Development Scientist (ID#001),,,,14 days,2016-10-18 00:01:26.185207,Tampa
95,"Tampa, FL",Citi,"6+ years of experience in solution architecture, technology, data quality management, project management, business analytics and process design....",29c1e7346b6b6b46,Compliance Officer-AML Monitoring Compliance Strategist,,44.4,7978,30+ days,2016-10-18 00:01:26.185207,Tampa
96,"Tampa, FL","The Staffing Resource Group, Inc","We provide contract, contract-to-hire, direct hire and executive search services in the clinical, manufacturing, medical and scientific fields....",6129c871ffe846ba,Analytical Method Development/Validation Chemist I/II/III (I...,,,,13 days,2016-10-18 00:01:26.185207,Tampa
97,"Tampa, FL",Northrop Grumman,"Northrop Grumman is seeking multiple Cultural Advisors with experience participating as part of a diverse team of scientists, analysts, and planners to achieve...",723fac1b8f4a3975,Cultural Advisor,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
98,"Saint Petersburg, FL",Catalent Pharma Solutions,"Training Scientists, Associate Scientist and laboratory technicians. Supervision of Scientist; With over 80 years serving the industry, Catalent has proven...",b0339cad20ea3933,"Scientist, Sr",,39.6,122,30+ days,2016-10-18 00:01:26.185207,Tampa
99,"Tampa, FL",McCormick Taylor,"Utilize GPS, ArcGIS, and Microsoft office for project data collection, analysis, and reporting. Manage multi-disciplinary projects based on knowledge of...",e62be87c624248d3,Environmental Scientist,,39.0,3,30+ days,2016-10-18 00:01:26.185207,Tampa
100,"Tampa, FL","The Staffing Resource Group, Inc",Writes and review scientific publications in scientific journals/magazines. Project Management - Develops project plans;...,7e8a83d2d0c3aedd,Formulation Group Leader (ID#001),,,,13 days,2016-10-18 00:01:26.185207,Tampa
101,"Plant City, FL",James Hardie,"You will lead a wide range of projects that will include new products, platform improvements, process upgrades, and die and extrusion modeling by coordinating...",ef670dab0d3f0417,Process Engineer,,42.6,73,30+ days,2016-10-18 00:01:26.185207,Tampa
102,"Tampa, FL",RAYMOND JAMES FINANCIAL,"Bachelor’s Degree in Finance, General business, or Economics very strongly preferred 3 or more years of relevant experience with a strong knowledge of hedge...",f88f2706e0daefa9,Alternative Investments Research Analyst,,44.4,231,30+ days,2016-10-18 00:01:26.185207,Tampa
103,"Tampa, FL",Altamira Technologies Corporation,"A knack for producing polished and engaging content, an obsession for customer contentment and analytics, an understanding of market research methods, a passion...",a23077f3a6eeb164,Strategic Communications and Digital Specialist,,42.0,4,30+ days,2016-10-18 00:01:26.185207,Tampa
104,"Tampa, FL",Northrop Grumman,Northrop Grumman is seeking an experienced Intel Analysts with prior experience with MOP-MOE development and experience participating as part of a diverse team...,e15fffbfb2294886,Collection Operations,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
105,"Tampa, FL 33617","Scheda Ecological Associates, Inc.","This position focuses on field data collection, NEPA assessments, wetland and wildlife surveys and impact analyses, habitat restoration/mitigation design,...",b3e50c6b2105c85e,Senior Ecologist,,,,18 days,2016-10-18 00:01:26.185207,Tampa
106,"Tampa, FL",Northrop Grumman,"Northrop Grumman is seeking an experienced Methodologist with research design expertise and experience participating as part of a diverse team of scientists,...",097f0689c6b71dd9,Methodologist - Intel Operations Specialist,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
107,"Tampa, FL 33609 (Swann Estates area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",ae9ced9fdbf502ae,Environmental Scientist,,51.0,122,30+ days,2016-10-18 00:01:26.185207,Tampa
